feature,feature_label,physical_sample_id,scanner_a,scanner_b,pair_mean,difference_a_minus_b,bias,loa95_low,loa95_high
lab_a_mean,Mean a* (redness),BCG2-5,TRIOS5,iTERO,-11.558896480504949,1.6428720887678168,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG2-6,TRIOS5,iTERO,-12.655933007323208,-3.3283665936396467,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG2-7,TRIOS5,iTERO,-14.09570396557336,-3.6373788148453983,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG2-8,TRIOS5,iTERO,-13.635154489389087,-3.4104092127019214,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-1,TRIOS5,iTERO,-13.204780360093803,1.4082947021140697,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-2,TRIOS5,iTERO,-10.940717543786391,-1.623153857039,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-3,TRIOS5,iTERO,-10.456516633112372,-1.1857850916256751,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-4,TRIOS5,iTERO,-11.1987043976371,-0.5615223926012725,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-5,TRIOS5,iTERO,-9.630596846555163,-1.9701829676903735,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-6,TRIOS5,iTERO,-10.678888434314143,-1.9954230217333375,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-7,TRIOS5,iTERO,-9.622786850217343,0.24497002160714842,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG3-8,TRIOS5,iTERO,-9.629229513950468,-2.973020131441867,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-1,TRIOS5,iTERO,-17.180630972009098,1.6765569716632314,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-2,TRIOS5,iTERO,-14.313627275575676,4.649492446747871,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-3,TRIOS5,iTERO,-16.06610633038357,1.6734162365107608,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-4,TRIOS5,iTERO,-16.348893516755933,-0.03944293749403727,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-5,TRIOS5,iTERO,-14.23106725227397,3.07454099212638,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-6,TRIOS5,iTERO,-15.66669328679546,-1.4200004525972005,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-7,TRIOS5,iTERO,-15.39836007694086,1.758039350776773,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_a_mean,Mean a* (redness),BCG4-8,TRIOS5,iTERO,-12.146778588058943,-0.261246518506411,-0.3880033740952399,-4.886711432878482,4.110704684688003
lab_chroma_mean,Mean C*ab (chroma),BCG1-1,LABscanner,TRIOS3,-12.34770993523766,-1.2973633650712486,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-2,LABscanner,TRIOS3,-9.340483424901805,2.8911050194514445,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-3,LABscanner,TRIOS3,-8.849428479518789,3.3949034913614824,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-4,LABscanner,TRIOS3,-7.38759363075361,2.2008332378488475,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-5,LABscanner,TRIOS3,-6.820779591722218,5.810084672177787,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-6,LABscanner,TRIOS3,-7.63256934253069,7.113354465935437,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-7,LABscanner,TRIOS3,-6.998978763358259,7.854753756929284,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-8,LABscanner,TRIOS3,-8.132466341360466,10.469677981729227,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-1,LABscanner,TRIOS3,-7.548603199713874,6.893745570057163,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-2,LABscanner,TRIOS3,-7.923530787299331,6.42229404238315,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-3,LABscanner,TRIOS3,-8.020734425281859,9.131923951499573,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-4,LABscanner,TRIOS3,-7.84907346793554,2.5671878993614285,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-5,LABscanner,TRIOS3,-8.113090052051724,6.8526319807663185,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-6,LABscanner,TRIOS3,-6.428096152997178,5.229580643276975,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-7,LABscanner,TRIOS3,-9.615317410848451,5.9752905275031125,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG2-8,LABscanner,TRIOS3,-5.712765505542034,7.570418835764549,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-1,LABscanner,TRIOS3,-8.144413538781954,7.877415178410743,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-2,LABscanner,TRIOS3,-7.446706912348109,4.093704692141678,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-3,LABscanner,TRIOS3,-8.288890901963345,2.4840949672017913,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-4,LABscanner,TRIOS3,-8.076967554387029,1.6428460098884372,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-5,LABscanner,TRIOS3,-8.049009510978205,-0.6075916267240942,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-6,LABscanner,TRIOS3,-8.009237047200642,0.38814466431988137,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-7,LABscanner,TRIOS3,-6.7240119634867455,5.135094426990889,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG3-8,LABscanner,TRIOS3,-7.628871248262602,-1.0918833966477237,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-1,LABscanner,TRIOS3,-12.059311323409888,3.0570056200679936,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-2,LABscanner,TRIOS3,-9.059949195072743,3.9803264793867683,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-3,LABscanner,TRIOS3,-8.870988651481667,5.592936572515157,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-4,LABscanner,TRIOS3,-10.108383799073449,5.789631544882457,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-5,LABscanner,TRIOS3,-7.202551754533804,2.1969531162730576,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-6,LABscanner,TRIOS3,-12.47221979147271,3.4808678470532612,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-7,LABscanner,TRIOS3,-6.893970728324035,6.386239246547277,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG4-8,LABscanner,TRIOS3,-8.705430254677186,0.3070463941020236,4.368539201480754,-1.5328604995616057,10.269938902523114
lab_chroma_mean,Mean C*ab (chroma),BCG1-1,LABscanner,TRIOS5,-11.375191709069087,-3.242399817408394,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-2,LABscanner,TRIOS5,-9.340103462162752,2.8903450939733375,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-3,LABscanner,TRIOS5,-9.607824002140905,4.911694536605715,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-4,LABscanner,TRIOS5,-8.550222596796026,4.526091169933679,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-5,LABscanner,TRIOS5,-7.93044676099651,8.029419010726372,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-6,LABscanner,TRIOS5,-7.864957973290865,7.578131727455787,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-7,LABscanner,TRIOS5,-8.129680059831527,10.11615634987582,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-8,LABscanner,TRIOS5,-7.4133300078394875,9.03140531468727,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-1,LABscanner,TRIOS5,-7.334553167155404,6.465645504940223,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-2,LABscanner,TRIOS5,-9.066154615341533,8.707541698467555,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-3,LABscanner,TRIOS5,-8.049387657095716,9.189230415127287,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-4,LABscanner,TRIOS5,-9.155135446816365,5.1793118571230785,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-5,LABscanner,TRIOS5,-7.990947192135723,6.608346260934315,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-6,LABscanner,TRIOS5,-8.839785189040764,10.052958715364149,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-7,LABscanner,TRIOS5,-10.981017483237357,8.706690672280924,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG2-8,LABscanner,TRIOS5,-8.50448122272838,13.15385027013724,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-1,LABscanner,TRIOS5,-8.802509368165731,9.193606837178297,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-2,LABscanner,TRIOS5,-8.688503087081054,6.577297041607569,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-3,LABscanner,TRIOS5,-9.468901304782866,4.8441157728408335,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-4,LABscanner,TRIOS5,-9.622808614331118,4.734528129776617,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-5,LABscanner,TRIOS5,-9.74714418007412,2.7886777114677344,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-6,LABscanner,TRIOS5,-10.16454788158518,4.698766333088958,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-7,LABscanner,TRIOS5,-7.001386221239072,5.689842942495542,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG3-8,LABscanner,TRIOS5,-10.420762292768739,4.4918986923645505,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-1,LABscanner,TRIOS5,-13.022900687708624,4.984184348665465,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-2,LABscanner,TRIOS5,-9.38795866235887,4.63634541395902,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-3,LABscanner,TRIOS5,-10.688516090124551,9.227991449800925,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-4,LABscanner,TRIOS5,-11.872988251805454,9.318840450346467,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-5,LABscanner,TRIOS5,-9.118693175565017,6.029235958335484,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-6,LABscanner,TRIOS5,-14.295267208628749,7.126962681365338,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-7,LABscanner,TRIOS5,-8.796237011844038,10.190771813587283,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG4-8,LABscanner,TRIOS5,-10.561559340518862,4.019304565785376,6.576774653840307,0.590606559528065,12.562942748152548
lab_chroma_mean,Mean C*ab (chroma),BCG1-1,LABscanner,iTERO,-10.684124973140957,-4.6245332892646545,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-2,LABscanner,iTERO,-10.501145386330599,5.212428942309032,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-3,LABscanner,iTERO,-10.477648030125298,6.651342592574501,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-4,LABscanner,iTERO,-9.09276704937972,5.611180075101068,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-5,LABscanner,iTERO,-7.8077415713094,7.784008631352151,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-6,LABscanner,iTERO,-6.066108717647758,3.9804332161695726,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-7,LABscanner,iTERO,-7.764838336727191,9.386472903667148,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-8,LABscanner,iTERO,-8.396333199943566,10.997411698895426,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-1,LABscanner,iTERO,-6.562015479280113,4.920570129189642,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-2,LABscanner,iTERO,-6.769563625500158,4.114359718784804,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-3,LABscanner,iTERO,-6.646141303584059,6.382737708103974,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-4,LABscanner,iTERO,-8.864666635750655,4.59837423499166,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-5,LABscanner,iTERO,-8.782931227602756,8.192314331868381,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-6,LABscanner,iTERO,-7.618947879249195,7.611284095781009,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-7,LABscanner,iTERO,-9.720375056648326,6.185405819102861,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG2-8,LABscanner,iTERO,-7.053347820024843,10.251583464730167,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-1,LABscanner,iTERO,-9.40654087118731,10.401669843221455,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-2,LABscanner,iTERO,-8.027048207000615,5.254387281446689,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-3,LABscanner,iTERO,-9.167520011030717,4.241353185336536,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-4,LABscanner,iTERO,-9.418585176248314,4.326081253611008,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-5,LABscanner,iTERO,-8.973306157900435,1.241001667120365,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-6,LABscanner,iTERO,-8.85066666219053,2.0710038942996576,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-7,LABscanner,iTERO,-7.163734945521792,6.014540391060983,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG3-8,LABscanner,iTERO,-8.925492140177784,1.5013583871826413,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-1,LABscanner,iTERO,-13.965817344193097,6.87001766163441,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-2,LABscanner,iTERO,-11.568517068510893,8.997462226263067,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-3,LABscanner,iTERO,-11.671513986579004,11.19398724270983,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-4,LABscanner,iTERO,-11.906577118881158,9.386018184497875,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-5,LABscanner,iTERO,-10.532352555663927,8.856554718533303,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-6,LABscanner,iTERO,-13.698544121980348,5.933516508068536,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-7,LABscanner,iTERO,-9.605694443039663,11.809686675978533,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG4-8,LABscanner,iTERO,-10.422808755239743,3.7418033952271372,6.2217442746734,-0.5303787264304347,12.973867275777234
lab_chroma_mean,Mean C*ab (chroma),BCG1-1,TRIOS3,TRIOS5,-10.726510026533463,-1.9450364523371455,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-2,TRIOS3,TRIOS5,-10.785655971888474,-0.0007599254781069931,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-3,TRIOS3,TRIOS5,-11.305275747821646,1.5167910452442328,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-4,TRIOS3,TRIOS5,-9.65063921572045,2.3252579320848312,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-5,TRIOS3,TRIOS5,-10.835489097085404,2.2193343385485846,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-6,TRIOS3,TRIOS5,-11.421635206258584,0.46477726152035004,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-7,TRIOS3,TRIOS5,-12.057056938296169,2.261402592946535,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-8,TRIOS3,TRIOS5,-12.6481689987041,-1.4382726670419572,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-1,TRIOS3,TRIOS5,-10.781425952183985,-0.42810006511694,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-2,TRIOS3,TRIOS5,-12.277301636533108,2.2852476560844046,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-3,TRIOS3,TRIOS5,-12.615349632845502,0.05730646362771452,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-4,TRIOS3,TRIOS5,-10.438729396497079,2.61212395776165,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-5,TRIOS3,TRIOS5,-11.417263182518882,-0.24428571983200342,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-6,TRIOS3,TRIOS5,-11.454575510679252,4.8233780720871735,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-7,TRIOS3,TRIOS5,-13.968662746988914,2.731400144777812,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG2-8,TRIOS3,TRIOS5,-12.289690640610655,5.583431434372692,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-1,TRIOS3,TRIOS5,-12.741216957371103,1.3161916587675542,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-2,TRIOS3,TRIOS5,-10.735355433151893,2.4835923494658907,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-3,TRIOS3,TRIOS5,-10.710948788383762,2.360020805639042,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-4,TRIOS3,TRIOS5,-10.444231619275337,3.09168211988818,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-5,TRIOS3,TRIOS5,-9.443348366712073,3.3962693381918285,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-6,TRIOS3,TRIOS5,-10.358620213745121,4.310621668769077,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-7,TRIOS3,TRIOS5,-9.568933434734516,0.5547485155046523,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG3-8,TRIOS3,TRIOS5,-9.874820594444877,5.583782089012274,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-1,TRIOS3,TRIOS5,-14.551403497742621,1.9271787285974717,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-2,TRIOS3,TRIOS5,-11.378121902052253,0.656018934572252,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-3,TRIOS3,TRIOS5,-13.48498437638213,3.635054877285768,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-4,TRIOS3,TRIOS5,-14.767804024246683,3.52920890546401,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-5,TRIOS3,TRIOS5,-10.217169733701546,3.832282842062426,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-6,TRIOS3,TRIOS5,-16.03570113215538,3.646094834312077,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-7,TRIOS3,TRIOS5,-11.989356635117677,3.804532567040006,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG4-8,TRIOS3,TRIOS5,-10.715082537569874,3.7122581716833523,2.2082354523595527,-1.5279782431404088,5.944449147859514
lab_chroma_mean,Mean C*ab (chroma),BCG1-1,TRIOS3,iTERO,-10.035443290605333,-3.327169924193406,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-2,TRIOS3,iTERO,-11.946697896056321,2.3213239228575873,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-3,TRIOS3,iTERO,-12.17509977580604,3.2564391012130187,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-4,TRIOS3,iTERO,-10.193183668304144,3.41034683725222,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-5,TRIOS3,iTERO,-10.712783907398293,1.973923959174364,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-6,TRIOS3,iTERO,-9.622785950615476,-3.1329212497658645,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-7,TRIOS3,iTERO,-11.692215215191833,1.5317191467378635,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG1-8,TRIOS3,iTERO,-13.63117219080818,0.5277337171661998,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-1,TRIOS3,iTERO,-10.008888264308695,-1.9731754408675215,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-2,TRIOS3,iTERO,-9.980710646691733,-2.307934323598346,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-3,TRIOS3,iTERO,-11.212103279333846,-2.7491862433955987,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-4,TRIOS3,iTERO,-10.14826058543137,2.031186335630231,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-5,TRIOS3,iTERO,-12.209247217985915,1.3396823511020628,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-6,TRIOS3,iTERO,-10.233738200887682,2.381703452504034,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-7,TRIOS3,iTERO,-12.708020320399882,0.21011529159974884,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG2-8,TRIOS3,iTERO,-10.838557237907118,2.681164628965618,1.853205073192645,-2.974585789838179,6.680995936223469
lab_chroma_mean,Mean C*ab (chroma),BCG3-1,TRIOS3,iTERO,-13.345248460392682,2.5242546648107123,1.853205073192645,-2.974585789838179,6.680995936223469
